,Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago,User
378,0.5574,Wed Mar 07 17:08:09 +0000 2018,0.662,0.0,0.338,".@POTUS: ""The American dream is back and stronger than ever."" https://t.co/7bTimUkfJd",79,FoxNews
379,0.4404,Wed Mar 07 17:07:45 +0000 2018,0.854,0.0,0.146,".@POTUS: ""The Latino business community - and you folks are good business-people, I know that. I know that for a fa… https://t.co/olUpbBNCmB",80,FoxNews
380,0.0,Wed Mar 07 17:03:00 +0000 2018,1.0,0.0,0.0,.@POTUS delivers remarks at the Latino Coalition Legislative Summit https://t.co/TKX1PD7a4r,81,FoxNews
381,-0.296,Wed Mar 07 16:58:00 +0000 2018,0.879,0.121,0.0,"AG Sessions: ""Stop treating immigration agents differently of everybody else for the purpose of eviscerating border… https://t.co/1gb6XkjKur",82,FoxNews
382,0.0,Wed Mar 07 16:56:00 +0000 2018,1.0,0.0,0.0,"AG Sessions: ""Here's my message to Mayor @LibbySchaaf: 'How dare you? How dare you needlessly endanger the lives of… https://t.co/7jcbr55IET",83,FoxNews
383,-0.0258,Wed Mar 07 16:47:26 +0000 2018,0.637,0.185,0.178,North Korean defector describes nation's perception of United States; @EricShawnTV reports. https://t.co/mKKu9NMxWG,84,FoxNews
384,-0.5106,Wed Mar 07 16:44:35 +0000 2018,0.784,0.216,0.0,NBA owner Mark Cuban was investigated for sexually assaulting woman in 2011 https://t.co/CYJKuXgUCD,85,FoxNews
385,-0.7351,Wed Mar 07 16:35:14 +0000 2018,0.763,0.237,0.0,"AG Sessions: ""According to Acting Dir. Homan, ICE failed to make 800 arrests that would have been made if the mayor… https://t.co/Y8usTbNAHy",86,FoxNews
386,0.1027,Wed Mar 07 16:33:11 +0000 2018,0.766,0.108,0.126,"AG Sessions: ""Open borders is a radical, irrational idea that cannot be accepted... The United States of America is… https://t.co/M9B7keO3Pm",87,FoxNews
387,0.0,Wed Mar 07 16:25:29 +0000 2018,1.0,0.0,0.0,".@RepMattGaetz: ""In 2015, there was a federal court filing where Russian officials were calling Carter Page an idio… https://t.co/vCLWurwE9C",88,FoxNews
388,0.0,Wed Mar 07 16:19:55 +0000 2018,1.0,0.0,0.0,Attorney General Jeff Sessions makes a major sanctuary jurisdiction announcement https://t.co/6zAQn2UOUj https://t.co/9B55owLNC1,89,FoxNews
389,-0.6705,Wed Mar 07 16:15:35 +0000 2018,0.667,0.333,0.0,"Missouri officer killed, 2 wounded responding to 911 call https://t.co/HypEjnCtXg https://t.co/fGC2sXbkqN",90,FoxNews
390,0.0,Wed Mar 07 16:09:30 +0000 2018,1.0,0.0,0.0,.@JerryBrownGov tweets about AG Jeff Sessons' visit to California. https://t.co/6zAQn2UOUj https://t.co/qwzHvX3HYS,91,FoxNews
391,-0.2263,Wed Mar 07 16:05:19 +0000 2018,0.881,0.119,0.0,"COMING UP: AG Sessions expected to announce lawsuit against California over ""sanctuary state"" policies.… https://t.co/lyp8UDAXIV",92,FoxNews
392,0.4019,Wed Mar 07 15:59:54 +0000 2018,0.803,0.0,0.197,"On @foxandfriends, @TomiLahren slammed the priorities of today's Democratic Party. https://t.co/fJMaI5NlPC https://t.co/EruzVc1p0L",93,FoxNews
393,-0.765,Wed Mar 07 15:52:37 +0000 2018,0.694,0.306,0.0,".@NancyPelosi slams California @ICEgov raid as 'unjust and cruel,' amid outcry over mayor's tipoff to immigrants
https://t.co/zvkVpNYiHy",94,FoxNews
394,0.0,Wed Mar 07 15:48:17 +0000 2018,1.0,0.0,0.0,.@seanspicer Blasts 'Carnival Barker' Jim @Acosta Over Twitter Spat With Sanders https://t.co/SmjFs04L2P,95,FoxNews
395,0.2584,Wed Mar 07 15:38:21 +0000 2018,0.903,0.0,0.097,".@TGowdySC: ""I don't know why the bureau would use opposition research in a court filing and they didn't bother to… https://t.co/9noNZPTapQ",96,FoxNews
396,0.8225,Wed Mar 07 15:35:04 +0000 2018,0.714,0.0,0.286,".@TomiLahren: ""I think [@tedcruz's] going to win. I think he's going to win big, as are the rest of the Republicans… https://t.co/X6CPVJRZhE",97,FoxNews
397,-0.34,Wed Mar 07 15:29:33 +0000 2018,0.806,0.194,0.0,First women attend Marine Combat Training Course at Camp Pendleton. https://t.co/HEs7GW2I0E,98,FoxNews
398,-0.2263,Wed Mar 07 15:27:01 +0000 2018,0.888,0.112,0.0,Sen. @KamalaHarris slammed President @realDonaldTrump and his AG after the Trump @TheJusticeDept filed a lawsuit ag… https://t.co/Lq8M7s1afE,99,FoxNews
399,0.0,Wed Mar 07 15:25:40 +0000 2018,1.0,0.0,0.0,House Democratic leaders hold a news conference https://t.co/NrVJtslqyd,100,FoxNews
400,0.4019,Wed Mar 07 15:18:03 +0000 2018,0.617,0.136,0.247,"When her father's request for ""compassionate release"" was finally approved, prison officials told her he'd be comin… https://t.co/SWp3DsZjrD",1,nytimes
401,0.4215,Wed Mar 07 15:11:06 +0000 2018,0.872,0.0,0.128,EU officials unveiled an array of tariffs that they would place on American-made goods if the United States imposed… https://t.co/raGb0ZOtvu,2,nytimes
402,0.0,Wed Mar 07 15:00:37 +0000 2018,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/CTZm6dLWwI https://t.co/5LoYSE9X98,3,nytimes
403,-0.0258,Wed Mar 07 14:50:11 +0000 2018,0.717,0.163,0.12,Jimmy Kimmel struck back at President Trump after Trump ribbed the Academy Awards show for its low ratings. Our lat… https://t.co/vvXJEuZJ7Q,4,nytimes
404,0.743,Wed Mar 07 14:40:09 +0000 2018,0.741,0.0,0.259,The United States Holocaust Memorial Museum has revoked a prestigious human rights award it had given to Daw Aung S… https://t.co/a7VU7BS5Cz,5,nytimes
405,-0.4404,Wed Mar 07 14:30:05 +0000 2018,0.879,0.121,0.0,"Cynthia Nixon, the ""Sex and the City"" actress, is studying up on the subway: It's a weak spot for Governor Cuomo, w… https://t.co/Xy67VISSG9",6,nytimes
406,-0.3182,Wed Mar 07 14:15:08 +0000 2018,0.827,0.173,0.0,President Trump's claims are often contradicted by his own economic council https://t.co/y6Rrp52yFH,7,nytimes
407,0.3612,Wed Mar 07 14:00:14 +0000 2018,0.872,0.0,0.128,"""Turning off the buzzing breaking-news machine I carry in my pocket was like unshackling myself from a monster who… https://t.co/uJoNbN2aeT",8,nytimes
408,-0.3875,Wed Mar 07 13:44:01 +0000 2018,0.859,0.141,0.0,Donald Trump intentionally never signed a nondisclosure agreement in 2016 so that he could later disavow knowledge… https://t.co/QfnUpr91w9,9,nytimes
409,0.0,Wed Mar 07 13:30:20 +0000 2018,1.0,0.0,0.0,"Democrats in Texas's biggest cities came out in large numbers, but Republicans still cast more ballots over all https://t.co/W7zA9zgl9s",10,nytimes
410,-0.5267,Wed Mar 07 13:14:06 +0000 2018,0.848,0.152,0.0,"For the first time, a Belgian criminal court has convicted a man of ""sexism in the public space,"" for verbally abus… https://t.co/Akm6HzLB6C",11,nytimes
411,0.0,Wed Mar 07 13:00:32 +0000 2018,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/uJRYazQhjP https://t.co/4H4BoT74GQ,12,nytimes
412,-0.1531,Wed Mar 07 12:45:06 +0000 2018,0.802,0.113,0.085,"Gary Cohn, President Trump's top economic adviser, said that he would resign. His free-trade views clashed with Tru… https://t.co/n3KOtz8jSg",13,nytimes
413,0.0,Wed Mar 07 12:30:08 +0000 2018,1.0,0.0,0.0,Full results and maps from the Texas primaries https://t.co/WhLZDBW58T,14,nytimes
414,0.0,Wed Mar 07 12:14:07 +0000 2018,1.0,0.0,0.0,A winter storm is set to blanket New York with snow this morning. Here's what you need to know for your commute: https://t.co/dElaiWOkhQ,15,nytimes
415,0.4215,Wed Mar 07 12:00:28 +0000 2018,0.872,0.0,0.128,South Korean envoys said that North Korea was open to negotiations with the United States over its nuclear program https://t.co/DoRWBTTx3q,16,nytimes
416,-0.128,Wed Mar 07 11:44:03 +0000 2018,0.753,0.134,0.113,Republicans fear that moving ahead with the tariffs could send the party — not to mention the economy — spiraling i… https://t.co/0cuEHwIWWc,17,nytimes
417,0.0,Wed Mar 07 11:30:19 +0000 2018,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/FQ9skfd8cD https://t.co/FOqSi6yT1I,18,nytimes
418,0.4215,Wed Mar 07 11:13:02 +0000 2018,0.882,0.0,0.118,The Northeast United States is bracing for the second major winter storm in less than a week. A foot of snow is exp… https://t.co/Jb1W82k8bd,19,nytimes
419,0.0,Wed Mar 07 11:00:26 +0000 2018,1.0,0.0,0.0,"RT @PatrickKingsley: On Sunday, Sergey Skripal seems to have turned right past the library, down an alleyway, past the gym on the left, ove…",20,nytimes
420,0.0,Wed Mar 07 10:45:12 +0000 2018,1.0,0.0,0.0,How Trump's tariffs would affect Australia https://t.co/DxNa9Uoqdf,21,nytimes
421,0.296,Wed Mar 07 10:30:14 +0000 2018,0.816,0.071,0.112,"RT @nytimesworld: Millions of women and children work as sex slaves in India. Meet the woman who has put her life at risk to rescue 20,000…",22,nytimes
422,-0.8714,Wed Mar 07 10:16:06 +0000 2018,0.58,0.42,0.0,"""Citizens have become traumatized. People are confused and frightened and many more are refusing to return to their… https://t.co/3I9mkvKTWT",23,nytimes
423,0.4215,Wed Mar 07 10:00:10 +0000 2018,0.877,0.0,0.123,"George Nader, an adviser to the United Arab Emirates who grew close to Steve Bannon and Jared Kushner, is cooperati… https://t.co/EGTzbbvr4L",24,nytimes
424,0.4404,Wed Mar 07 09:44:01 +0000 2018,0.813,0.0,0.187,RT @nytimesworld: North Korea’s sudden willingness to bargain with the Trump administration over scrapping the North's atomic arsenal raise…,25,nytimes
425,-0.8126,Wed Mar 07 09:30:06 +0000 2018,0.709,0.291,0.0,"UN investigators have linked Russian forces to a possible war crime in Syria for the first time, reporting that a R… https://t.co/ynSAIA0FwQ",26,nytimes
426,-0.5106,Wed Mar 07 09:16:04 +0000 2018,0.852,0.148,0.0,RT @nytimesworld: A jaywalker who insulted a female police officer has become the first man convicted under a Belgian law against public se…,27,nytimes
427,-0.3875,Wed Mar 07 09:02:03 +0000 2018,0.792,0.208,0.0,"Stormy Daniels files suit, claiming Trump never signed ""hush agreement"" https://t.co/M7cjoMjSYQ",28,nytimes
428,-0.5994,Wed Mar 07 08:47:02 +0000 2018,0.813,0.187,0.0,"RT @nytimesworld: As North Korea opens the door to diplomacy, an assassination leads to new American sanctions https://t.co/5EbNUH1qLJ",29,nytimes
429,-0.3612,Wed Mar 07 08:32:07 +0000 2018,0.8,0.2,0.0,"Low-effort, high-reward cooking for when you're hungry and exhausted https://t.co/BisvP4ThKl https://t.co/BFtCXRh0IA",30,nytimes
430,0.0,Wed Mar 07 08:17:02 +0000 2018,1.0,0.0,0.0,RT @AKannapell: What We’re Reading: @JaneMayerNYer on Christopher Steele (via @jimrutenberg) and @nkulish on tallness in @topicstories (via…,31,nytimes
431,0.4019,Wed Mar 07 08:09:43 +0000 2018,0.816,0.0,0.184,TRENDING: How Skipping Hotel Housekeeping Can Help the Environment and Your Wallet https://t.co/xygqPAPdZD,32,nytimes
432,0.0,Wed Mar 07 08:02:03 +0000 2018,1.0,0.0,0.0,"In one of China’s biggest cities, the women-only subway cars are full of men https://t.co/yvtLlhRESu",33,nytimes
433,0.0,Wed Mar 07 07:38:54 +0000 2018,1.0,0.0,0.0,"The actress Cynthia Nixon is talking with 2 veteran Democratic political operatives, a sign that she may be moving… https://t.co/DUSvcFYKbv",34,nytimes
434,0.0,Wed Mar 07 07:21:27 +0000 2018,1.0,0.0,0.0,One famous designer chair is oozing goop. Another has exploded into puffs of foam. A bookcase’s shelves bubbled as… https://t.co/3PXFWCB6Fn,35,nytimes
435,0.4404,Wed Mar 07 07:04:23 +0000 2018,0.868,0.0,0.132,"""It's always good news when you find penguins,"" a researcher says of the discovery of 1.5 million Adélie penguins i… https://t.co/RRHHQZW7LO",36,nytimes
436,0.4404,Wed Mar 07 06:48:04 +0000 2018,0.813,0.0,0.187,RT @nytimesworld: North Korea’s sudden willingness to bargain with the Trump administration over scrapping the North's atomic arsenal raise…,37,nytimes
437,0.0,Wed Mar 07 06:41:56 +0000 2018,1.0,0.0,0.0,"Texas Democrats Surge to Polls, in Show of Anti-Trump Sentiment https://t.co/PBsqMXisUY",38,nytimes
438,-0.8316,Wed Mar 07 06:21:01 +0000 2018,0.372,0.496,0.132,The organizer of the failed Fyre Festival pleaded guilty to federal fraud charges https://t.co/qCeFSNOPKz,39,nytimes
439,0.3182,Wed Mar 07 06:03:13 +0000 2018,0.769,0.086,0.145,"A cruise skeptic tries to enjoy 4 days on the high seas with his family, Mickey and a bunch of princesses https://t.co/novYdBgYIt",40,nytimes
440,0.4588,Wed Mar 07 05:47:04 +0000 2018,0.726,0.094,0.179,"RT @nytimestravel: Did @jadabird, our 52 Places Traveler, love @DisneySprings. No. But she did have some magical moments. https://t.co/eojt…",41,nytimes
441,0.0,Wed Mar 07 05:32:02 +0000 2018,1.0,0.0,0.0,How the shape of your ears affects what you hear https://t.co/Dzj8tebpZE,42,nytimes
442,0.3895,Wed Mar 07 05:17:02 +0000 2018,0.743,0.077,0.18,"RT @nytopinion: I got my son involuntarily committed, and it backfired. Laws like the Baker Act aren't a solution to our mental health cris…",43,nytimes
443,0.0,Wed Mar 07 05:02:10 +0000 2018,1.0,0.0,0.0,Here's the 2018 election calendar https://t.co/eEQxkRTuXK,44,nytimes
444,-0.7717,Wed Mar 07 04:58:41 +0000 2018,0.314,0.518,0.168,Organizer of Failed Fyre Festival Pleads Guilty to Fraud https://t.co/trsShlQG88,45,nytimes
445,0.0,Wed Mar 07 04:47:04 +0000 2018,1.0,0.0,0.0,"An employee at OpenTable booked hundreds of tables at Chicago restaurants, using a rival service, with the intent o… https://t.co/83eBHqdn0t",46,nytimes
446,0.0,Wed Mar 07 04:32:05 +0000 2018,1.0,0.0,0.0,Texas primary election live results https://t.co/coi5RTaSHU,47,nytimes
447,-0.6249,Wed Mar 07 04:17:05 +0000 2018,0.758,0.242,0.0,"RT @MichaelPaulson: A ‘Frozen’ bond: heartbreak, hard choices and high notes as Elsa and Anna arrive on Broadway. https://t.co/0YzLqsZ0ex",48,nytimes
448,0.0,Wed Mar 07 04:02:02 +0000 2018,1.0,0.0,0.0,"On the 20th anniversary of “The Big Lebowski,” here's a list of streamable movies that follow in the footsteps of e… https://t.co/q75khuckpv",49,nytimes
449,-0.3875,Wed Mar 07 03:48:08 +0000 2018,0.792,0.208,0.0,"Stormy Daniels files suit, claiming Trump never signed ""hush agreement"" https://t.co/PMNv95mel1",50,nytimes
450,-0.3818,Wed Mar 07 03:36:04 +0000 2018,0.894,0.106,0.0,"In the fight for equality, the U.S. women’s soccer team has emerged as a new kind of role model for women’s teams f… https://t.co/o7rvCNUag2",51,nytimes
451,0.7003,Wed Mar 07 03:26:04 +0000 2018,0.736,0.0,0.264,RT @mattbpurdy: This is an important development. A possible link between the United Arab Emirates and Trump is helping Mueller in a new ph…,52,nytimes
452,-0.7506,Wed Mar 07 03:17:06 +0000 2018,0.726,0.274,0.0,"RT @nytpolitics: President Trump was infuriated by Gary Cohn’s decision to resign, denouncing him in private conversations as a “globalist”…",53,nytimes
453,0.0,Wed Mar 07 03:02:06 +0000 2018,1.0,0.0,0.0,"“Who made history?” chanted the throng of red-clad West Virginia teachers, who had defied state officials by stagin… https://t.co/QSW38TPcPi",54,nytimes
454,0.0,Wed Mar 07 02:47:04 +0000 2018,1.0,0.0,0.0,Texas primary election live results https://t.co/359hlxZEqI,55,nytimes
455,0.3818,Wed Mar 07 02:32:03 +0000 2018,0.867,0.0,0.133,"2-year-old Parker Curry, who captivated the internet with her reaction to Michelle Obama’s official portrait, got t… https://t.co/gvKUu4Bp0O",56,nytimes
456,0.6597,Wed Mar 07 02:18:04 +0000 2018,0.531,0.173,0.296,RT @samdolnick: Matthew Ornstein was my childhood best friend. He died because of severe gaps in our mental health care system. His very sm…,57,nytimes
457,0.3182,Wed Mar 07 02:06:53 +0000 2018,0.732,0.102,0.166,Breaking News: The Justice Department is suing California over immigration laws that oppose President Trump's agend… https://t.co/EneN6FIURj,58,nytimes
458,0.0,Wed Mar 07 02:02:05 +0000 2018,1.0,0.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ordmqNjItR,59,nytimes
459,-0.8316,Wed Mar 07 01:47:01 +0000 2018,0.372,0.496,0.132,The organizer of the failed Fyre Festival pleaded guilty to federal fraud charges https://t.co/Evw6Deugfe,60,nytimes
460,0.2732,Wed Mar 07 01:32:07 +0000 2018,0.559,0.155,0.286,Your yard might play a surprisingly large role in fighting climate change https://t.co/ZtShJ61GEc,61,nytimes
461,0.0,Wed Mar 07 01:17:07 +0000 2018,1.0,0.0,0.0,Texas primary election live results https://t.co/jVvL9hRsF8,62,nytimes
462,0.0,Wed Mar 07 01:02:06 +0000 2018,1.0,0.0,0.0,"RT @nytgraphics: Watch live results from the Texas primaries, starting at 8 p.m. Eastern. https://t.co/CzTGFtmpUy",63,nytimes
463,0.0,Wed Mar 07 00:51:04 +0000 2018,1.0,0.0,0.0,Keep this page open for Texas primary election results when they come in https://t.co/A2mSbaV3BH,64,nytimes
464,0.7269,Wed Mar 07 00:47:01 +0000 2018,0.757,0.0,0.243,"RT @nytimesbooks: Gabriel Garcia Marquez wrote ""Love in the Time of Cholera"" as a nostalgic exploration of his parents' courtship. The auth…",65,nytimes
465,0.0,Wed Mar 07 00:32:06 +0000 2018,1.0,0.0,0.0,"Porsche has introduced a new all-electric vehicle, attempting to go head-to-head with Tesla https://t.co/XpKWkdqQQo",66,nytimes
466,0.0516,Wed Mar 07 00:17:06 +0000 2018,0.83,0.081,0.09,"Most Americans expect artificial intelligence to lead to job losses in the coming decade, but few see it coming for… https://t.co/DKgdPLNRQk",67,nytimes
467,0.4019,Wed Mar 07 00:06:04 +0000 2018,0.886,0.0,0.114,"RT @amyfiscus: NEW: George Nader, the UAE adviser who grew close to Bannon and Kushner, is cooperating with the special counsel https://t.c…",68,nytimes
468,0.5574,Tue Mar 06 23:57:35 +0000 2018,0.827,0.0,0.173,An adviser to the United Arab Emirates grew close to top White House aides. Now he is said to be cooperating with t… https://t.co/NzSVpcskt2,69,nytimes
469,0.4019,Tue Mar 06 23:54:40 +0000 2018,0.863,0.0,0.137,RT @adamgoldmanNYT: Breaking news: Adviser to Emirates With Ties to Trump Aides Is Cooperating With Special Counsel https://t.co/xr8QRjKtDu,70,nytimes
470,0.0,Tue Mar 06 23:47:01 +0000 2018,1.0,0.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/MAerJC6Nu4,71,nytimes
471,0.0,Tue Mar 06 23:32:04 +0000 2018,1.0,0.0,0.0,"The actress Cynthia Nixon is talking with 2 veteran Democratic political operatives, a sign that she may be moving… https://t.co/zR9zcBxVBw",72,nytimes
472,0.4939,Tue Mar 06 23:17:04 +0000 2018,0.868,0.0,0.132,"RT @Nate_Cohn: NYT election night results for the Texas primary. Polls close at 8 eastern, and early votes should come pretty quick    http…",73,nytimes
473,0.2023,Tue Mar 06 23:03:04 +0000 2018,0.878,0.0,0.122,Here are the top officials in the Trump White House who have left https://t.co/CBoskDdasx,74,nytimes
474,0.8074,Tue Mar 06 22:51:00 +0000 2018,0.672,0.0,0.328,"“He is a rare talent, and I thank him for his dedicated service to the American people,” President Trump said about… https://t.co/1O40Gky0F5",75,nytimes
475,0.0085,Tue Mar 06 22:41:06 +0000 2018,0.519,0.239,0.242,RT @katekelly: SCOOP: Gary Cohn resigns https://t.co/x4zPzVN8iO,76,nytimes
476,-0.1531,Tue Mar 06 22:32:35 +0000 2018,0.792,0.119,0.089,"Breaking News: Gary Cohn, President Trump’s top economic adviser, plans to resign. His free-trade views clashed wit… https://t.co/8tBWrKAi9d",77,nytimes
477,-0.2263,Tue Mar 06 22:30:22 +0000 2018,0.588,0.23,0.182,RT @maggieNYT: scoop - Cohn resigning  Gary Cohn to Resign as Trump’s Top Economic adviser https://t.co/tS8iJRse6X,78,nytimes
478,0.0,Tue Mar 06 22:17:03 +0000 2018,1.0,0.0,0.0,Uber said its self-driving trucks had been carrying cargo on highways in Arizona for commercial freight customers o… https://t.co/kj8GqYyiDW,79,nytimes
479,0.0,Tue Mar 06 21:56:01 +0000 2018,1.0,0.0,0.0,"RT @NYTObits: Alan Gershwin, a man who insisted for 70 years or so that he was the illegitimate son of George Gershwin, and who made a virt…",80,nytimes
480,0.0,Tue Mar 06 21:42:03 +0000 2018,1.0,0.0,0.0,"An employee at OpenTable booked hundreds of tables at Chicago restaurants, using a rival service, with the intent o… https://t.co/H2kPuXg4RY",81,nytimes
481,-0.296,Tue Mar 06 21:28:06 +0000 2018,0.896,0.104,0.0,China was mentioned only in broad terms when Trump announced plans to impose tariffs on steel and aluminum imports.… https://t.co/hyIKpH14Yu,82,nytimes
482,0.6344,Tue Mar 06 21:18:08 +0000 2018,0.812,0.0,0.188,"RT @BasseyE: There are few things more essentially joyful than an NYT comments section about Mr. Rodgers. 

https://t.co/cCFv57KRjF https:/…",83,nytimes
483,-0.3612,Tue Mar 06 21:08:04 +0000 2018,0.8,0.2,0.0,"Low-effort, high-reward cooking for when you're hungry and exhausted https://t.co/bZIEYqKJqs https://t.co/GW2KJO3SFJ",84,nytimes
484,-0.1027,Tue Mar 06 20:53:06 +0000 2018,0.733,0.142,0.125,"Bill Clinton, George Bush and Barack Obama have all experienced bursts of hope and then inevitable disappointment i… https://t.co/yJylpWJvhe",85,nytimes
485,-0.7906,Tue Mar 06 20:38:04 +0000 2018,0.708,0.292,0.0,An Indian-born engineer was fatally shot last year after a Kansas man angrily asked him about his immigration statu… https://t.co/WvKSe2gdlk,86,nytimes
486,0.4939,Tue Mar 06 20:23:06 +0000 2018,0.811,0.0,0.189,"While hosting Benjamin Netanyahu, Trump said he still had “a good chance” of forging peace, but a deal seems furthe… https://t.co/HfdLV6W7fS",87,nytimes
487,0.0,Tue Mar 06 20:08:05 +0000 2018,1.0,0.0,0.0,They've never run a restaurant before. But they're bringing Sanjeev Kapoor's cooking to America. https://t.co/kwL0W6LKng,88,nytimes
488,-0.5267,Tue Mar 06 19:53:03 +0000 2018,0.848,0.152,0.0,"For the first time, a Belgian criminal court has convicted a man of “sexism in the public space” for verbally abusi… https://t.co/EFst3EANcJ",89,nytimes
489,0.0,Tue Mar 06 19:38:05 +0000 2018,1.0,0.0,0.0,An NYT reader's reaction to Kim Jong-un reportedly telling South Korea he is willing to negotiate with the U.S. on… https://t.co/lc7e7x6odK,90,nytimes
490,0.0,Tue Mar 06 19:23:03 +0000 2018,1.0,0.0,0.0,"On the 20th Anniversary of “The Big Lebowski,” here's a list of streamable movies that follow in the footsteps of e… https://t.co/oLwo4JfXS5",91,nytimes
491,-0.5574,Tue Mar 06 19:13:05 +0000 2018,0.874,0.126,0.0,"RT @NYTArchives: The artist Georgia O'Keeffe died at age 98 on this day in 1986. In her obituary, The Times said that ""she raised the aware…",92,nytimes
492,-0.2263,Tue Mar 06 19:03:05 +0000 2018,0.861,0.139,0.0,West Virginia lawmakers passed a 5% pay raise in a deal to end a teachers' strike that has shuttered schools for ne… https://t.co/Uw3ySmhWeU,93,nytimes
493,0.2023,Tue Mar 06 18:48:32 +0000 2018,0.913,0.0,0.087,The corruption trial of a former top aide to Governor Andrew Cuomo could be headed to a mistrial after jurors said… https://t.co/PNcdu5Uzse,94,nytimes
494,-0.1027,Tue Mar 06 18:20:12 +0000 2018,0.915,0.085,0.0,"RT @NYTNational: ⚡️ “West Virginia leaders say a deal to raise teachers’ pay may end strike”

https://t.co/NSjb9xC5Ym",95,nytimes
495,-0.4215,Tue Mar 06 18:10:09 +0000 2018,0.56,0.256,0.184,"If the mainstream media is a perennial enemy of the right, Big Tech is a fresh and novel foe https://t.co/LmKL26lpDo",96,nytimes
496,0.2411,Tue Mar 06 17:55:27 +0000 2018,0.897,0.0,0.103,"The destinies of Alexander Litvinenko and Sergei Skripal carry similarities that can't be ignored, offering proof t… https://t.co/JvUPrzEFVx",97,nytimes
497,0.0,Tue Mar 06 17:40:06 +0000 2018,1.0,0.0,0.0,RT @cliffordlevy: .@nytimes put out a call for contributors because we wanted to elevate the voices of college students and recent graduate…,98,nytimes
498,-0.2732,Tue Mar 06 17:30:21 +0000 2018,0.9,0.1,0.0,"Forecasters warned up to a foot of snow could fall in parts of New York, New Jersey, Connecticut and Massachusetts https://t.co/AYbdk58zDE",99,nytimes
499,0.0,Tue Mar 06 17:20:11 +0000 2018,1.0,0.0,0.0,"RT @NYTArchives: A look back at our film review of ""The Big Lebowski"" which published on this day 20 years ago. https://t.co/wy3gpv6ACJ htt…",100,nytimes
